Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest1885,1,0,57.665200089104474,57.665200089104474,57.665200089104474,57.665200089104474,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest1918,2,0,59.19159995391965,65.77859999379143,59.19159995391965,72.36560003366321,152.0,0.016770099205919587,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/api/terms/LoadTest1923,2,0,58,58.12629999127239,57.76629992760718,58.4863000549376,152.0,0.016770099205919587,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2029,1,0,59.80720010120422,59.80720010120422,59.80720010120422,59.80720010120422,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2081,1,0,61.21700000949204,61.21700000949204,61.21700000949204,61.21700000949204,152.0,0.008385049602959794,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest2099,1,0,61.89739995170385,61.89739995170385,61.89739995170385,61.89739995170385,152.0,0.008385049602959794,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest2124,1,0,61.20659993030131,61.20659993030131,61.20659993030131,61.20659993030131,152.0,0.008385049602959794,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest2186,1,0,59.35619992669672,59.35619992669672,59.35619992669672,59.35619992669672,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2219,1,0,59.79359999764711,59.79359999764711,59.79359999764711,59.79359999764711,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2222,1,0,58.84069995954633,58.84069995954633,58.84069995954633,58.84069995954633,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2267,1,0,59.38530003186315,59.38530003186315,59.38530003186315,59.38530003186315,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
