Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest9012,1,0,58.882499928586185,58.882499928586185,58.882499928586185,58.882499928586185,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest9140,1,0,61.066500027664006,61.066500027664006,61.066500027664006,61.066500027664006,152.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest9257,1,0,59.37650008127093,59.37650008127093,59.37650008127093,59.37650008127093,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest9288,2,0,59,59.63450006674975,58.98720002733171,60.28180010616779,152.0,0.03348743770188237,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest9299,1,0,59.20959997456521,59.20959997456521,59.20959997456521,59.20959997456521,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest9354,3,0,62,60.8872000205641,57.67350003588945,63.1653000600636,152.0,0.05023115655282355,0.0,62,62,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest9528,1,0,58.91859997063875,58.91859997063875,58.91859997063875,58.91859997063875,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest9734,2,0,59.38910006079823,60.182300047017634,59.38910006079823,60.97550003323704,152.0,0.03348743770188237,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest9782,1,0,60.27170002926141,60.27170002926141,60.27170002926141,60.27170002926141,152.0,0.016743718850941183,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest9916,1,0,57.78900010045618,57.78900010045618,57.78900010045618,57.78900010045618,152.0,0.016743718850941183,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/MindMap,3,0,59,59.1473999277999,57.107399916276336,60.943499905988574,264.0,0.05023115655282355,0.0,59,59,61,61,61,61,61,61,61,61,61
GET,/api/terms/NFT,4,0,61,125.2698999887798,59.11030003335327,320.30209992080927,316.0,0.06697487540376473,0.0,61,61,320,320,320,320,320,320,320,320,320
GET,/api/terms/On-chain%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5,1,0,61.36619998142123,61.36619998142123,61.36619998142123,61.36619998142123,309.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/Optimistic%20Rollups,3,0,60,59.90576666469375,59.186600032262504,60.492999968118966,287.0,0.05023115655282355,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/Polygon,3,0,59,59.17340000936141,58.03740001283586,60.8575000660494,307.0,0.05023115655282355,0.0,59,59,61,61,61,61,61,61,61,61,61
GET,/api/terms/Proof%20of%20Stake,3,0,58,57.548333308659494,56.48119992110878,58.448399999178946,277.0,0.05023115655282355,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/Proof%20of%20Staked%20Authority,1,0,58.718299958854914,58.718299958854914,58.718299958854914,58.718299958854914,347.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/Proof%20of%20Work,2,0,58,58.42580005992204,57.92040005326271,58.93120006658137,288.0,0.03348743770188237,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/Proto-Danksharding,5,0,61,60.83837999030948,57.88019997999072,63.109699985943735,298.0,0.08371859425470592,0.0,61,62,62,63,63,63,63,63,63,63,63
GET,/api/terms/Rollups,2,0,59,59.272099984809756,58.98740002885461,59.556799940764904,262.0,0.03348743770188237,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/TPS,4,0,59,59.681199985789135,58.524199994280934,60.586599982343614,211.0,0.06697487540376473,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/TVL,3,0,61,59.82106660182277,57.458799914456904,61.19119992945343,268.0,0.05023115655282355,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/Testnet,3,0,68,138.96446667301157,59.04749990440905,290.2423000195995,290.0,0.05023115655282355,0.0,68,68,290,290,290,290,290,290,290,290,290
GET,/api/terms/Transaction%20Cost,2,0,58.161000022664666,58.281950012315065,58.161000022664666,58.40290000196546,264.0,0.03348743770188237,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/ZK-Rollups,1,0,61.34749995544553,61.34749995544553,61.34749995544553,61.34749995544553,306.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
,Aggregated,1267,0,120.0,124.56539605601581,56.17200001142919,574.6084999991581,23247.157063930543,21.214291784142482,0.0,120,130,140,140,190,290,390,420,490,570,570
